Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
14031654302,"Mar 29, 2025, 9:16:24 AM",Morning Nordic Ski,Nordic Ski,,2703,3.69,156.0,9,false,,,activities/14978220740.fit.gz,,,2703.0,2457.0,3689.8,5.1,1.502,125.0,21.0,702.0,830.8,26.3,2.7,,,79.0,41.0,156.0,119.0,,,222.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,1743238784.0,3.0,1.8,-4.6,-1.0,0.82,1005.7,5.1,11.6,221.0,0.0,1743223168.0,1743270400.0,0.875,,,0.0,1.0,0.85,25425.0,1.0,,,,,0.0,1.365,2174.0,,,,,,,,,,,512.0,,,,,,""
14031662321,"Mar 30, 2025, 2:25:57 PM",Afternoon Run,Run,,4386,11.62,186.0,167,false,,ASICS Gel-Kayano 31,activities/14978229389.fit.gz,,,4386.0,4286.0,11627.4,4.633,2.713,41.0,65.0,27.0,78.2,13.3,0.1,,,93.0,86.0,186.0,164.0,,,690.0,,,167.0,,,,,,,,,,,,,0.0,,1.0,11637.2,1743343232.0,3.0,7.0,3.7,2.7,0.74,1004.4,3.1,6.4,131.0,0.3,1743309056.0,1743356160.0,0.125,,22282196.0,0.47,5.0,0.98,8949.0,1.0,,,,,0.0,2.651,1296.6,,,,12258.0,,,,,2.715,,,,,,,,""
14049063420,"Apr 1, 2025, 2:27:19 PM",Afternoon Run,Run,,2389,6.58,188.0,90,false,,ASICS Gel-Kayano 31,activities/14996913017.fit.gz,,,2389.0,2389.0,6584.5,4.271,2.756,11.0,20.0,55.4,69.4,17.1,-0.2,,,92.0,86.0,188.0,163.0,,,400.0,,,90.0,,,,,,,,,,,,,0.0,,1.0,6595.8,1743516032.0,1.0,13.9,15.3,-0.2,0.38,1030.8,2.1,4.9,302.0,0.0,1743481472.0,1743529216.0,0.125,,22282196.0,0.0,1.0,0.01,38518.0,2.0,,,,,0.0,2.756,0.0,,,,6814.0,,,,,2.761,,,,,,,,""
14066567997,"Nov 17, 2024, 6:41:51 AM",Morning Run,Run,,1847,5.06,,,false,,ASICS Gel-Kayano 31,activities/15015417629.fit.gz,,,1847.0,1823.0,5059.3,3.936,2.775,40.2,105.0,3.2,25.2,9.1,0.0,,,81.0,78.0,,,,,424.0,,,,,,,,,,,,,,,,0.0,,1.0,5131.1,1731823232.0,8.0,7.3,-2.3,2.0,0.69,988.0,8.8,12.2,268.0,0.0,1731827456.0,1731854976.0,0.625,,22282196.0,0.0,1.0,0.12,26139.6,0.0,,,,,0.0,2.739,65.7,,,,4744.0,,,,,2.815,,,,,,,,""
14099287779,"Apr 6, 2025, 2:16:29 PM",Afternoon Run,Run,,5214,14.87,181.0,188,false,,ASICS Gel-Kayano 31,activities/15049820249.fit.gz,,,5214.0,5209.0,14876.6,7.06,2.856,260.0,257.0,-72.4,46.8,47.5,-0.2,,,95.0,83.0,181.0,162.0,,,800.0,,,188.0,,,,,,,,,,,,,0.0,,1.0,15623.6,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,0.0,2.853,841.4,,,,14496.0,,,,,2.999,,,,,,,,""
14128524683,"Apr 9, 2025, 3:49:53 PM",Afternoon Run,Run,"15 min uppvärmning, 20 min måltempo, 15 min nedvarv",3279,8.71,184.0,77,false,,ASICS Gel-Kayano 31,activities/15080296861.fit.gz,,,3279.0,3006.0,8717.5,4.757,2.9,35.0,54.0,138.2,169.2,33.9,0.1,,,94.0,86.0,184.0,154.0,,,494.0,,,77.0,,,,,,,,,,,0.0,,0.0,,1.0,8775.0,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,0.0,2.659,4361.4,,,,8556.0,,,,,2.919,,,,,,,,""
14154598679,"Apr 12, 2025, 10:21:06 AM",Lunch Run,Run,"",5966,17.13,185.0,204,false,,ASICS Gel-Kayano 31,activities/15107511285.fit.gz,,,5966.0,5884.0,17132.7,5.34,2.912,73.0,866.0,41.2,84.0,5.2,0.0,,,93.0,85.0,185.0,161.0,,,956.0,,,204.0,,,,,,,,,,,0.0,,0.0,,1.0,17206.2,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,0.0,2.872,1512.0,,,,16592.0,,,,,2.924,,,,,,,,media/D6E225BA-BE8C-44DC-BDD8-FBCE40E3E0CC.jpg
14185758054,"Apr 15, 2025, 3:52:35 PM",Afternoon Run,Run,,1855,5.11,175.0,52,false,,ASICS Gel-Kayano 31,activities/15140149571.fit.gz,,,1855.0,1853.0,5118.6,8.82,2.762,34.0,42.0,40.0,67.0,31.6,-0.2,,,88.0,83.0,175.0,156.0,,,324.0,,,52.0,,,,,,,,,,,,,0.0,,1.0,5181.3,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,0.0,2.759,4694.4,,,,5100.0,,,,,2.796,,,,,,,,""
14203953686,"Apr 17, 2025, 1:26:20 PM",Afternoon Run,Run,Intervaller,3158,8.20,182.0,73,false,,ASICS Gel-Kayano 31,activities/15159084683.fit.gz,,,3158.0,3114.0,8205.0,5.483,2.635,45.4,442.0,2.3,23.3,5.8,-0.3,,,100.0,83.0,182.0,153.0,,,503.0,,,73.0,,,,,,,,,,,0.0,,0.0,,1.0,8223.6,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,0.0,2.598,206.8,,,,7942.0,,,,,2.641,,,,,,,,""
14213615108,"Apr 18, 2025, 1:38:14 PM",Afternoon Run,Run,,2503,6.97,187.0,109,false,,ASICS Gel-Kayano 31,activities/15169176333.fit.gz,,,2503.0,2503.0,6971.9,4.65,2.785,46.0,56.0,-27.0,5.6,10.9,-0.1,,,97.0,85.0,187.0,167.0,,,466.0,,,109.0,,,,,,,,,,,,,0.0,,1.0,7057.4,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,0.0,2.785,436.7,,,,7096.0,,,,,2.82,,,,,,,,""
14230793820,"Apr 20, 2025, 9:32:15 AM",Lunch Run,Run,,2128,6.49,187.0,99,false,,ASICS Gel-Kayano 31,activities/15187180767.fit.gz,,,2128.0,2115.0,6489.3,4.688,3.068,26.0,60.0,-35.4,3.6,10.2,-0.4,,,92.0,83.0,187.0,169.0,,,405.0,,,99.0,,,,,,,,,,,,,0.0,,1.0,6509.3,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,0.0,3.049,1542.2,,,,5856.0,,,,,3.078,,,,,,,,""
14263351904,"Apr 23, 2025, 2:43:06 PM",Afternoon Run,Run,,2454,7.29,188.0,120,false,,ASICS Gel-Kayano 31,activities/15221254670.fit.gz,,,2454.0,2406.0,7290.4,4.68,3.03,9.0,26.0,46.0,70.2,31.2,-0.2,,,90.0,84.0,188.0,170.0,,,474.0,,,120.0,,,,,,,,,,,,,0.0,,1.0,7302.5,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,0.0,2.971,88.4,,,,6730.0,,,,,3.035,,,,,,,,""
14280497990,"Apr 25, 2025, 9:54:01 AM",Lunch Run,Run,Intervaller,2949,8.82,197.0,115,false,,ASICS Gel-Kayano 31,activities/15239136463.fit.gz,,,2949.0,2906.0,8823.3,5.162,3.036,28.0,38.0,63.2,90.4,13.2,0.1,,,94.0,84.0,197.0,165.0,,,549.0,,,115.0,,,,,,,,,,,0.0,,0.0,,1.0,8845.9,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,0.0,2.992,0.0,,,,8056.0,,,,,3.044,,,,,,,,""
14299601171,"Apr 27, 2025, 8:15:56 AM",Morning Run,Run,Bertilsås❤️,6437,18.00,178.0,215,false,,ASICS Gel-Kayano 31,activities/15259171337.fit.gz,,,6437.0,6289.0,18001.2,4.6,2.862,315.0,301.0,-47.6,48.4,46.8,0.0,,,88.0,82.0,178.0,161.0,,,1158.0,,,215.0,,,,,,,,,,,0.0,,0.0,,1.0,19241.9,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,0.0,2.797,8743.7,,,,17166.0,,,,,3.06,,,,,,,,media/D8FF15D6-F98E-4197-B185-4F93608EED4C.jpg
14342227004,"May 1, 2025, 10:10:42 AM",Lunch Run,Run,Rackarns huvudverk!,2603,7.40,184.0,90,false,,ASICS Gel-Kayano 31,activities/15303740598.fit.gz,,,2603.0,2582.0,7403.9,4.867,2.868,34.0,41.0,58.6,90.6,8.9,-0.1,,,88.0,83.0,184.0,161.0,,,494.0,,,90.0,,,,,,,,,,,0.0,,0.0,,1.0,7442.0,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,0.0,2.844,195.4,,,,7192.0,,,,,2.882,,,,,,,,""
14373698120,"May 4, 2025, 9:41:11 AM",Lunch Run,Run,,4451,13.34,184.0,145,false,,ASICS Gel-Kayano 31,activities/15336822834.fit.gz,,,4451.0,4445.0,13346.1,4.98,3.002,52.0,82.0,21.2,76.2,37.6,-0.2,,,91.0,84.0,184.0,159.0,,,844.0,,,145.0,,,,,,,,,,,,,0.0,,1.0,13402.8,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,0.0,2.998,494.0,,,,12418.0,,,,,3.015,,,,,,,,""
14395501541,"May 6, 2025, 2:37:54 PM",Afternoon Run,Run,,2407,6.64,175.0,68,false,,ASICS Gel-Kayano 31,activities/15359780666.fit.gz,,,2407.0,2345.0,6639.4,4.667,2.831,21.0,40.0,45.2,69.2,20.8,-0.3,,,90.0,84.0,175.0,157.0,,,450.0,,,68.0,,,,,,,,,,,,,0.0,,1.0,6655.4,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,0.0,2.758,2918.2,,,,6540.0,,,,,2.838,,,,,,,,""
14434045279,"May 10, 2025, 10:03:03 AM",Lunch Run,Run,"",3198,10.01,196.0,144,false,,ASICS Gel-Kayano 31,activities/15400289636.fit.gz,,,3198.0,3165.0,10009.0,4.78,3.162,41.0,43.0,43.4,78.6,10.7,0.0,,,88.0,83.0,196.0,170.0,,,675.0,,,144.0,,,,,,,,,,,0.0,,0.0,,1.0,10066.8,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,0.0,3.13,590.8,,,,8770.0,,,,,3.181,,,,,,,,media/C4E53B88-D4C8-4C58-A25C-271E129745A6.jpg
14457345022,"May 12, 2025, 3:48:00 PM",Afternoon Run,Run,,1462,4.45,172.0,36,false,,ASICS Gel-Kayano 31,activities/15425021541.fit.gz,,,1462.0,1456.0,4451.5,4.73,3.057,24.0,33.0,43.8,73.2,13.0,-0.5,,,87.0,82.0,172.0,153.0,,,282.0,,,36.0,,,,,,,,,,,,,0.0,,1.0,4489.1,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,0.0,3.045,3456.9,,,,3992.0,,,,,3.083,,,,,,,,""
14509945545,"May 17, 2025, 1:11:33 PM",Afternoon Run,Run,,7038,21.29,182.0,246,false,,ASICS Gel-Kayano 31,activities/15481133553.fit.gz,,,7038.0,7032.0,21298.8,9.061,3.029,451.0,392.0,-24.4,131.6,48.7,0.3,,,89.0,83.0,182.0,160.0,,,1249.0,,,246.0,,,,,,,,,,,,,0.0,,1.0,22827.0,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,0.0,3.026,1204.3,,,,19448.0,,,,,3.246,,,,,,,,""
14561569991,"May 22, 2025, 2:50:18 PM",Afternoon Run,Run,Öka kadens+ Zon 2 försök..,2648,7.25,173.0,71,false,,ASICS Gel-Kayano 31,activities/15537838714.fit.gz,,,2648.0,2648.0,7250.1,4.55,2.738,53.0,86.0,29.4,92.2,46.6,-0.7,,,90.0,84.0,173.0,154.0,,,520.0,,,71.0,,,,,,,,,,,0.0,,0.0,,1.0,7480.5,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,0.0,2.738,81.7,,,,7396.0,,,,,2.825,,,,,,,,""
14633515296,"May 29, 2025, 3:36:06 PM",Afternoon Weight Training,Weight Training,,849,0,100.0,1,false,,,activities/15615257109.fit.gz,,,849.0,849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,100.0,79.0,,,32.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,98.0,,,,,,""
14633515319,"May 29, 2025, 2:35:36 PM",Afternoon Run,Run,Knät mår skit efter varvet!,2286,5.00,186.0,42,false,,ASICS Gel-Kayano 31,activities/15615257190.fit.gz,,,2286.0,2052.0,5008.6,3.971,2.441,124.0,44.0,77.2,176.4,49.7,1.6,,,93.0,82.0,186.0,148.0,,,366.0,,,42.0,,,,,,,,,,,0.0,,0.0,,1.0,5514.3,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,0.0,2.191,4364.4,,,,5566.0,,,,,2.687,,,,,,,,""
14650102129,"May 31, 2025, 9:27:46 AM",Lunch Run,Run,,2887,6.79,180.0,79,false,,ASICS Gel-Kayano 31,activities/15633116917.fit.gz,,,2887.0,2796.0,6789.8,4.083,2.428,34.0,45.0,78.2,97.4,13.0,-0.2,,,89.0,82.0,180.0,156.0,,,521.0,,,79.0,,,,,,,,,,,,,0.0,,1.0,6831.7,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,0.0,2.352,1268.5,,,,7690.0,,,,,2.443,,,,,,,,""
14674936556,"Jun 2, 2025, 5:45:18 PM",Evening Weight Training,Weight Training,,1817,0,111.0,3,false,,,activities/15659891840.fit.gz,,,1817.0,1817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,111.0,83.0,,,83.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,76.0,,,,,,""
14686600321,"Jun 3, 2025, 5:58:24 PM",Evening Run,Run,"",3746,10.09,178.0,122,false,,ASICS Gel-Kayano 31,activities/15672344392.fit.gz,,,3746.0,3707.0,10096.6,5.7,2.724,130.0,138.0,24.8,96.6,49.5,-0.1,,,89.0,82.0,178.0,160.0,,,742.0,,,122.0,,,,,,,,,,,0.0,,0.0,,1.0,10680.6,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,0.0,2.695,977.1,,,,10108.0,,,,,2.881,,,,,,,,media/425F92A6-C8AA-4FF2-92F6-39F2FA9A0533.jpg|media/353C08FA-FBB5-4F97-AF86-81907D53444A.jpg
14694858258,"Jun 4, 2025, 11:49:18 AM",Afternoon Golf,Golf,,12625,10.44,,,false,,,activities/15681244617.fit.gz,,,12625.0,6603.0,10441.2,2.3,1.581,73.4,140.0,72.8,88.3,8.4,0.0,,,,,,,,,503.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.827,0.0,,,,,,,,,,,,,,,,,""
14735236697,"Jun 8, 2025, 1:36:59 PM",Afternoon Run,Run,,3588,10.14,190.0,135,false,,ASICS Gel-Kayano 31,activities/15724789822.fit.gz,,,3588.0,3543.0,10146.6,5.14,2.864,104.0,89.0,10.8,94.0,45.2,-0.3,,,85.0,81.0,190.0,163.0,,,734.0,,,135.0,,,,,,,,,,,,,0.0,,1.0,10458.5,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,0.0,2.828,380.6,,,,9576.0,,,,,2.952,,,,,,,,""
14784702630,"Jun 13, 2025, 8:38:29 AM",Morning Run,Run,"",3320,7.60,180.0,74,false,,ASICS Gel-Kayano 31,activities/15778201954.fit.gz,,,3320.0,2955.0,7603.7,4.06,2.573,81.0,66.0,2.0,21.6,16.7,0.2,,,88.0,82.0,180.0,153.0,,296.0,596.0,,,74.0,874172.0,,,,,,,,295.0,3162.0,0.0,,0.0,,1.0,7816.3,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,0.0,2.29,0.0,,,,8062.0,,,432.0,222.0,2.645,,,,,,,,media/38DA3BCE-C7D1-4FF2-98DD-E926FB2DBC0B.jpg
14784903814,"Jun 13, 2025, 9:55:57 AM",Lunch Run,Run,"",492,1.34,172.0,12,false,,ASICS Gel-Kayano 31,activities/15778420775.fit.gz,,,492.0,479.0,1348.7,5.26,2.816,15.0,26.0,1.6,21.4,14.4,-0.9,,,89.0,82.0,172.0,152.0,,331.0,102.0,,29.0,12.0,159148.0,,,,,,,,318.0,493.0,0.0,,0.0,,1.0,1378.9,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,0.0,2.741,0.0,,,,1304.0,,,78.0,239.0,2.879,,,,,,,,media/FAF7277D-8673-47B4-89CE-FAEC9D5166C7.jpg
14817998528,"Jun 16, 2025, 3:08:06 PM",Afternoon Run,Run,,2529,7.32,181.0,55,false,,ASICS Gel-Kayano 31,activities/15814378087.fit.gz,,,2529.0,2529.0,7327.6,4.94,2.897,77.0,76.0,1.6,25.6,44.0,0.1,,,93.0,83.0,181.0,161.0,,330.0,554.0,,23.0,55.0,835591.0,,,,,,,,338.0,2530.0,,,0.0,,1.0,7704.2,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,0.0,2.897,5.7,,,,6958.0,,,453.0,254.0,3.046,,,,,,,,""
14830446949,"Jun 17, 2025, 1:39:42 PM",Afternoon Golf,Golf,,15687,12.45,,,false,,,activities/15827747279.fit.gz,,,15687.0,8239.0,12455.0,3.371,1.512,25.7,132.0,44.0,58.3,6.4,0.0,,,,,,,,,604.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.794,4718.6,,,,,,,,,,,,,,,,,""
14857910275,"Jun 20, 2025, 8:04:23 AM",Morning Run,Run,,3718,10.27,179.0,100,false,,ASICS Gel-Kayano 31,activities/15857458445.fit.gz,,,3718.0,3453.0,10269.0,3.54,2.974,58.0,72.0,11.2,28.4,46.0,-0.1,,,88.0,82.0,179.0,168.0,,335.0,786.0,,26.0,100.0,1156557.0,,,,,,,,330.0,3662.0,,,0.0,,1.0,10418.9,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,0.0,2.762,7057.6,,,,9406.0,,,625.0,248.0,3.017,,,,,,,,""
14913701592,"Jun 25, 2025, 11:33:07 AM",Afternoon Golf,Golf,,6387,6.49,,,false,,,activities/15918021651.fit.gz,,,6387.0,3621.0,6489.8,7.722,1.792,31.6,107.0,4.7,31.3,5.4,0.0,,,,,,,,,387.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.016,0.0,,,,,,,,,,,,,,,,,""
14922188829,"Jun 26, 2025, 1:05:34 PM",Afternoon Run,Run,Med Clara och Doris + bad🥶,1959,5.15,183.0,41,false,,ASICS Gel-Kayano 31,activities/15927227410.fit.gz,,,1959.0,1766.0,5151.5,4.06,2.917,28.0,52.0,1.6,26.2,22.2,-0.5,,,88.0,82.0,183.0,160.0,,324.0,387.0,,26.0,41.0,571789.0,,,,,,,,320.0,1961.0,0.0,,0.0,,1.0,5237.1,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,0.0,2.63,1154.0,,,,4814.0,,,315.0,241.0,2.966,,,,,,,,media/740C6049-FD6E-4A25-B2EA-D53F106D5401.jpg
14932451149,"Jun 27, 2025, 1:37:13 PM",Afternoon Run,Run,Norska intervaller,2196,6.26,183.0,35,false,,ASICS Gel-Kayano 31,activities/15938444142.fit.gz,,,2196.0,2192.0,6259.7,4.4,2.856,40.0,41.0,9.2,24.0,34.0,0.0,,,110.0,79.0,183.0,153.0,,330.0,455.0,,26.0,35.0,718744.0,,,,,,,,370.0,2197.0,0.0,,0.0,,1.0,6444.4,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,0.0,2.851,620.7,,,,5714.0,,,471.0,278.0,2.94,,,,,,,,""
14964291449,"Jun 30, 2025, 4:18:06 PM",Evening Run,Run,18 min tröskel,2234,6.68,179.0,40,false,,ASICS Gel-Kayano 31,activities/15973528248.fit.gz,,,2234.0,2234.0,6687.2,4.14,2.993,66.0,66.0,0.8,26.0,12.4,0.0,,,85.0,81.0,179.0,157.0,,342.0,496.0,,26.0,40.0,764937.0,,,,,,,,350.0,2235.0,0.0,,0.0,,1.0,6852.5,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,0.0,2.993,972.4,,,,6000.0,,,429.0,263.0,3.067,,,,,,,,media/7851D345-FF6E-424C-8CC5-459D6B155B87.jpg
15013006699,"Jul 5, 2025, 8:47:25 AM",Morning Run,Run,Äntligen lite svensk sommar,5379,13.54,170.0,67,false,,ASICS Gel-Kayano 31,activities/16027200095.fit.gz,,,5379.0,5298.0,13546.0,3.58,2.557,85.0,85.0,8.2,25.8,16.3,0.0,,,88.0,80.0,170.0,151.0,,298.0,1076.0,,22.0,67.0,1574369.0,,,,,,,,298.0,5380.0,0.0,,0.0,,1.0,13816.9,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,0.0,2.518,8425.6,,,,14186.0,,,750.0,224.0,2.608,,,,,,,,media/C90C3A61-6458-4FDC-A150-005EDEA3FCB0.jpg
15099359022,"Jul 13, 2025, 10:53:48 AM",Lunch Run,Run,,2528,7.00,184.0,49,false,,ASICS Gel-Kayano 31,activities/16122023685.fit.gz,,,2528.0,2528.0,7002.0,4.32,2.77,64.0,62.0,1.4,23.0,17.2,0.0,,,86.0,80.0,184.0,158.0,,323.0,562.0,,29.0,49.0,816413.0,,,,,,,,326.0,2529.0,,,0.0,,1.0,7176.6,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,0.0,2.77,0.0,,,,6762.0,,,421.0,245.0,2.839,,,,,,,,""
15113161442,"Jul 14, 2025, 12:05:37 PM",Afternoon Golf,Golf,,15723,11.83,,,false,,,activities/16137196015.fit.gz,,,15723.0,8109.0,11834.1,2.3,1.459,90.2,215.0,1.1,37.5,8.4,0.0,,,,,,,,,555.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.753,0.0,,,,,,,,,,,,,,,,,""
15113161460,"Jul 7, 2025, 12:08:11 PM",Afternoon Golf,Golf,,13488,12.12,,,false,,,activities/16137196019.fit.gz,,,13488.0,8824.0,12126.0,3.29,1.374,96.0,177.0,2.8,37.1,11.1,0.0,,,,,,,,,599.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.899,0.0,,,,,,,,,,,,,,,,,""
15113161475,"Jul 10, 2025, 11:51:43 AM",Afternoon Golf,Golf,,15470,12.24,,,false,,,activities/16137196018.fit.gz,,,15470.0,8009.0,12246.7,2.846,1.529,95.1,241.0,2.9,36.2,8.3,0.0,,,,,,,,,584.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.792,0.0,,,,,,,,,,,,,,,,,""
15113161614,"Jul 3, 2025, 12:15:32 PM",Afternoon Golf,Golf,,8539,6.26,,,false,,,activities/16137196063.fit.gz,,,8539.0,4541.0,6263.3,2.424,1.379,32.8,114.0,1.9,30.8,5.5,0.0,,,,,,,,,299.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.733,0.0,,,,,,,,,,,,,,,,,""
15113161878,"Jul 2, 2025, 12:15:08 PM",Afternoon Golf,Golf,,7232,5.83,,,false,,,activities/16137196378.fit.gz,,,7232.0,4090.0,5830.2,1.979,1.425,33.5,95.0,2.2,31.3,10.8,0.0,,,,,,,,,282.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.806,0.0,,,,,,,,,,,,,,,,,""
15135416847,"Jul 15, 2025, 2:43:00 PM",Afternoon Golf,Golf,,4735,5.08,,,false,,,activities/16161476987.fit.gz,,,4735.0,2892.0,5081.4,6.229,1.757,60.4,99.0,0.6,34.2,8.9,-0.1,,,,,,,,,301.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.073,0.0,,,,,,,,,,,,,,,,,""
15135416849,"Jul 15, 2025, 1:12:55 PM",Afternoon Golf,Golf,,5310,6.42,,,false,,,activities/16161477137.fit.gz,,,5310.0,3293.0,6421.5,6.569,1.95,64.8,84.0,2.9,36.0,9.8,0.0,,,,,,,,,398.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.209,0.0,,,,,,,,,,,,,,,,,""
15135416863,"Jul 16, 2025, 4:03:50 PM",Evening Run,Run,"",1808,5.08,171.0,25,false,,ASICS Gel-Kayano 31,activities/16161477038.fit.gz,,,1808.0,1808.0,5086.6,5.233,2.813,37.0,49.0,1.0,26.2,19.8,-0.3,,,87.0,80.0,171.0,152.0,,318.0,392.0,,26.0,25.0,574809.0,,,,,,,,319.0,1809.0,0.0,,0.0,,1.0,5167.5,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,0.0,2.813,468.6,,,,4804.0,,,289.0,240.0,2.858,,,,,,,,media/48B0818C-90C1-42AA-817E-76C457856DB6.jpg
15188684314,"Jul 21, 2025, 3:23:08 PM",Afternoon Run,Run,,1769,5.15,175.0,45,false,,ASICS Gel-Kayano 31,activities/16219984559.fit.gz,,,1769.0,1769.0,5151.9,3.64,2.912,44.0,59.0,2.4,29.8,15.5,-0.3,,,113.0,81.0,175.0,159.0,,331.0,400.0,,30.0,45.0,586561.0,,,,,,,,335.0,1770.0,,,0.0,,1.0,5237.8,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,0.0,2.912,30.1,,,,4768.0,0.0,,312.0,252.0,2.961,,,,,,,,""
15188684383,"Jul 21, 2025, 3:55:11 PM",Afternoon Run,Run,,1658,3.43,188.0,21,false,,ASICS Gel-Kayano 31,activities/16219984584.fit.gz,,,1658.0,1639.0,3429.5,5.32,2.092,68.0,60.0,-3.0,17.2,22.2,0.3,,,91.0,65.0,188.0,148.0,,246.0,296.0,,30.0,21.0,355699.0,,,,,,,,360.0,1656.0,,,0.0,,1.0,3632.1,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,0.0,2.068,0.0,,,,3184.0,0.0,,337.0,271.0,2.216,,,,,,,,""
15200780669,"Jul 22, 2025, 1:58:52 PM",Afternoon Golf,Golf,,13356,11.52,,,false,,,activities/16233065970.fit.gz,,,13356.0,7613.0,11522.6,5.813,0.863,46.8,158.0,43.0,58.2,5.7,0.0,,,,,,,,,600.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.863,5128.8,,,,,0.0,,,,,,,,,,,,""
